publishedAt,authorDisplayName,textDisplay,likeCount
2023-10-11T19:24:31Z,@dewisintia4594,"Prof edi mana, kok gak ada",0
2023-10-11T19:20:16Z,@arisaputro2727,Aduh ko tidur saya ga tenang yah.... oh iyaa saya bukan pak edi🫣,0
2023-10-11T19:14:13Z,@tara8740,"Penjelasan dr djaja sebenernya sangat menarik, tapi sayang pake dipotong huhuhuhu",0
2023-10-11T19:07:23Z,@joanmotovlog,Roy suryo suruh ngapalin lagu indonesia raya aja.. Udah apal blm😂,0
2023-10-11T19:06:05Z,@1419Forsia,semuanya yang namanya edi pd bermasalah yeee,0
2023-10-11T19:05:38Z,@dodyrachmady3986,bung roy yang katanya ahli....apa kabar panci? udah dbalikin blom????,0
2023-10-11T19:04:20Z,@vicuscenil9770,Ahli tebak gambar,0
2023-10-11T18:55:10Z,@hilih_ejaaw8773,padahal jelas2 jaksa yg di undang di densu bukti itu di tampilkan di persidangan sama ayah nya mirna,0
2023-10-11T18:55:06Z,@pettykurnia7352,ibrahim:resikonya tinggi kalau Jesika yang benar dampaknya negatif ke :<br>1. kepolisian<br>2. restoran olivier<br>3. mahkamah agung<br>4. keluarga Mirna<br>5. gagal asurans,0
2023-10-11T18:54:45Z,@angkungovat9779,perwakilan kompolnas lucu haha,0
2023-10-11T18:54:06Z,@ardimedan9334,"Sudah terbukti kebohongan prosedur  tidak ada otopsi,  kacau hukum di negara ini",27
2023-10-12T23:54:10Z,@Zainal-nt5qb,Berdasarkan bukti nebak2 buah manggis  jesica jadi korban hukum yg menyesatkan.,0
2023-10-12T23:57:34Z,@ardimedan9334,@@Zainal-nt5qb sesuai pernyataan Dr.  Jaja tidak ada otopsi hanya ambil sampel,1
2023-10-11T18:48:43Z,@hilih_ejaaw8773,"😂😂😂😂 WOI KALAU KITA NGOPI  DI CAFE TANGAN NYA GAUSAH GERAK GERAK,NNTI DI CURIGAI WKWKW ORANG GERAK TANGAN DOANG DI TUDUH MASUKAN SIANIDA",0
2023-10-11T18:41:38Z,@user-cc9vx8ym3t,Membela kebenaran tapi malah diusir...,0
2023-10-11T18:40:32Z,@oviafandi6976,Asli nanggis gua lihat isi surat jesica. <br>Semoga anak cucu kita tidak mengalami hal kayak gini,0
2023-10-11T18:36:11Z,@dinirahay,"dr Djaya, Pak Otto, abah abimanyu, Pak Reza Indragiri, ibu Dewi penjelasannya mudah dipahami dan masuk akal. <br>Bebeda dgn kubu sebelah, pendapat yg sangat memojokan.",0
2023-10-11T18:35:59Z,@adrianfauzi8321,Kompolnas nya kebingungan.,0
2023-10-11T18:34:38Z,@itaahyani3985,Suryo kebanyaksn ngomong....panci balikin panci wooi,0
2023-10-11T18:30:29Z,@arisrosshila8887,Jika jessica tunjuk Botol sianida sama persis ayah mirna jumpa botol yg ditujuk.. tapi jassica jugak yg salah.. orang yg ada botol sianida masih bebas baik saja dapat duit ansuransi..,0
2023-10-11T18:29:58Z,@hilih_ejaaw8773,"Cuma keliatan tangan doang,pertanyaan nya apa bener itu tangan jesica? tgl,jam th detik harus jelas dan sama pas tkp",0
2023-10-11T18:29:15Z,@dwisetyono3406,Saya dulu selalu mengikuti sidangnya bahkan sampai larut malam sidangnya baru selesai... Dan kesimpulan saya Jesica tidak bersalah karna buktinya tdk jelas...,0
2023-10-11T18:28:47Z,@chaxdjorox5319,"Angkat lagi kasus ini, periksa Bpk nya korban tuh. Bebaskan Jessica.",0
2023-10-11T18:24:42Z,@FirmanJiwatamaW,Kebenaran akan mencari jalannya sendiri,0
2023-10-11T18:23:40Z,@rabbani4436,Roy g jlas mnding g usah d undang,0
2023-10-11T18:23:26Z,@chokynadil,Dari cerita dokter aj sudah jls bahwa kematian mirna buka kopi sianida ada unsur kesengajaan bsa dilibatkan keluarga tdk mungkin zesika pelakunya karena tdk ada bukti kuat .jd tegakan keadilan buat zesika kasian udh lama jga kasus ini memang harus diangkat jesika pasti tuhan sudah harus membuka aib yg menjolimi mu .mengakulah kmu salah bikin grasi ke presiden toh kmu juga sudah dipenjara .sudah ckp penderitan mu disana .semangat,0
2023-10-11T18:23:02Z,@mastemacanel,"Bener kata Dr ,Djaya",0
2023-10-11T18:20:48Z,@rantikaquervo-ze3vc,Roy motong mulu ya kalau org ngmng wkwk.,0
2023-10-11T18:19:20Z,@ajidan662,Saya sangat tidak menghargai keputusan hakim sampah yang cacat berpikir,0
2023-10-11T18:19:13Z,@mysterio5392,Pak mantan kompolnas<br>Apakah ad bukti klo dia sdh ke cafe itu 3 hari sebelumnya?,0
2023-10-11T18:18:26Z,@mysterio5392,Coba mas roy jelaskan<br>Klo dia takut cctv knp dia kok berani pesen minuman???<br><br>Coba mas roy jlskan <br>Mungkinkah org tangan kosong pegang sianida???<br><br>Coba jelaskan,0
2023-10-11T18:12:44Z,@yusufaja6807,Allahummasholli &#39;ala sayyidina muhammad wa asyghilidzdzolimin min dzolimin wa akhrijna min bainihim salimin wa&#39;ala alihi washohbihi wasallim,0
2023-10-11T18:11:04Z,@mysterio5392,Mas roy berpendapat ga sesuai keahlian tp berpatokan pada asumsi<br>Ahli ga boleh berasumsi <br>Ckuup menjelaskan saja konten yg ad,0
2023-10-11T18:07:53Z,@mysterio5392,Yg lucu adalah kok ada cctv menghadapnya ke arah aneh seperti itu kan lucu,0
2023-10-11T18:04:23Z,@adityanih1933,gw paling jijik liat si ROY SURYO SI MANTAN TERDAKWA KASUS MEME STUPA PALING HEBOH DI ACARA INI!NAPA SI LO BOS?PENGEN DAPAT JOB JADI AHLI GITU KALAU MISAL KASUS INI DIBUKA?GAK USA HEBOH LAH!ANDA NGAKU AHLI TAPI TATA BICARA ANDA KEK ORANG GAK TAU ETIKA HUKUM DI ACARA NASIONAL!INGAT LO ITU PERNAH JADI TERDAKWA YANG DIVONIS 9BULAN DASAR GK TAU MALU KAW!,0
2023-10-11T18:04:04Z,@rikamalim2164,"Hukum indonesia, pada kasus jessica saat netflix angkat, pasti orang luar negeri dan negara maju ketawa melihat proses hukung dan pengungkapan fakta, buktinya sangat buram, ada kontradiksi, sesuatu yang paradox, kemudian ahli dari jaksa langsung mengklaim bahwa jesika bersalah tanpa penguatan Basic ilmu untuk membuktikan... saya hanya orang awam yang berpendapat, jangan di salahkan yah.... apalagi di proses",0
2023-10-11T18:02:51Z,@mysterio5392,Ngomong racun kok yg di bahas selalu gelas dan cctv <br>Padahal harusnya fokus ke yg ad ditubuh korban,0
2023-10-11T18:02:45Z,@sejatine.,Intinya kacau. Sambo yg jelas membunuh dan berencana + merekayasa kasus malah diskon. Terbukti hukum tumpul ke atas. NO DEBATE!,0
2023-10-11T18:02:06Z,@regaraditianovadilah1082,Lagi kepikiran kalo suatu saat nanti ternyata memang bukan Jesika pelakunya dan Jes dibebaskan. Seharu dan sebahagia apa mereka yg memperjuangkan kebenaran 💖,2
2023-10-11T18:00:58Z,@mysterio5392,Klo ad maksd ga bakal dia yg pesen minuman 😂😂😂😂<br>Masa menghindari cctv tp kok malah yg pesen minuman yg bakal dianggap ad racun<br>Kan lucu,0
2023-10-11T17:57:31Z,@Iam_A_Dot_960,"@tvonenoews itu cctv terbaru dr bapaknya mirna kenapa tangan jesica seperti pakai BAJU LENGAN PANJANG? Sedangkan jelas di cctv yg dihadirkan di persidangan, baju jessica LENGAN PENDEK warna coklat!!<br>😄😄",0
2023-10-11T17:54:38Z,@xaveriusreskytopayung4848,Ga suka gaya si Roy ini,0
2023-10-11T17:53:50Z,@rikamalim2164,"Roy,  roy suryo, ayoh berguru lagi sama abah 😂😂😂",0
2023-10-11T17:53:43Z,@AchmadMakinulAmin-dq9uc,Roy suryo roy suryo😮,0
2023-10-11T17:50:54Z,@attendereprego6995,"Sampai di sesi 1 sy geli melihat tingkah si surio dg berurat urat mengkonfrontir penjelasan si abah....<br>Bisa nggak, paksuryo sbntr sj mnjadi pendengar yg santun ??",0
2023-10-11T17:49:16Z,@SamudrafrozenFood-mi6nd,Dokternya aja bilang bukan sianida<br>Sekolah lama loh...<br>Ngajar juga lama loh...<br>Meneliti sianida pula...<br>Kek mana ini bantahnya ?,0
2023-10-11T17:49:09Z,@laperselalu6351,"Saya setuju dibuka kembali. Cuma saya heran dengan pernyataan pak reza yang sebut ada uang dalam tas. Kenapa tidak ada bukti ? Dikasihnya ke bapak kpk siapa ? Tidak ada bukti. Baik surat, foto, video maupun rekaman suara padahal dia punya hp. Terus bapak oto juga kenapa baru teriak otopsi menyeluruh setelah 7th. Dulu kemana aja pak ? Kok gak gempar tolak keputusan hakim. Kok diam2 aja seakan terima saat itu hanya otopsi lambungnya saja. Padahal bapak juga punya sosmed dan hp. Bapak pengacara tapi pasif ngumpulin bukti malah ngumpulin opini. Udah 7th berlalu juga mana bisa tu mayat di otopsi, udah rusak. Bb udah hilang baru bapak teriak, dulu bapak kemana saja yg kalau benar ambisi pasti cari terus tu bb dan koar tp ini tidak seakan emang menunggu jenazah menyatu dengan tanah baru koar. Terus bapak jaja bilang dia mengambil sampel lambung kan ya. Analisanya bukan sianida. Tapi magh kronis. Bapak kan juga punya hp kenapa bapak gak foto bentuk sampel sampelnya mirna saat itu. Bapak bilang hasilnya juga negatif, tapi mana atuh suratnya paling gak fotonya, mustahil dong kasus besar dan kita yg selidiki kita gak dokumentasikan. Bapak malah ngasih contohnya ke gambar buku ilmu kedokteran. Ya gimana kita bisa lihat gambar perbandingannya seperti yg bapak bilang apa bukan. Magh kronis macam gimanapun mana mungkin sebabkan mulut berbusa juga pak kecuali ada zat beracun. Intinya kenapa mereka semua gak ada bukti padahal semua orkay dan punya hp, rakyat ekonomi menengah kebawah saja 7th lalu anaknya udah pada berhp rata2. Disitulah letak anehnya 😅",2
2023-10-11T19:25:12Z,@nierege7005,"Nah hampir pemikiran kita bg. Reza tidak tau siapa yg kasih, tp pak edi mengakui dia kasih 3jt ke tas itu. Tp katanya utk bensin, bisa jadi krn mosok sih pelicin 3jt tok buat pak reza itu mah cuma jajan biasa. Knp tu tas gak dia periksa sidik jari siapa? Disebut dikasih ke kpk tp nominalnya gak disebut ke kita brp ?  Bener knp gak ada buktinya penyerahan bb jd agak mikir itu dimasukin sendiri ke tas atau buat cerita aja sm temannya yg salah 1 kpk, segala kemungkinan bisa terjadi. Tdk ada pesan terselubung setelahnya. Kan kita kepo faktanya gimana. Krn namanya hukum pasti dikit2 butuh bukti. Nah gw paling bingung itu sm pengacaranya bnr knp muncul dan teriak justice sekarang. Kalau dia pengacara dia pasti tau hukum dan uud. Dia tau tuh bahwasannya otopsi itu wajib kalau tdk ya tdk sah. Knp dia diam aja. Harusnya dia bisa jerat pak edi saat itu dgn dalih menghalangi penyelidikan. Tp dia diam aja selama itu. Memang jd terkesan membiarkan saja udah bukti tu menguap lalu dibuka kembali setelah lama sekali. Trus yg otopsi itu bukan dr jaja tp temannya bg, tp bener nih kita gak dikasih lihat surat labnya mirna dan foto organ lambung hati mirna. Mustahil lah nyelidiki kok ndak ada dokumentasi2an. Waktu itu di bilang dr jaja si mayat di otopsi kok cuma tdk menyeluruh makanya dikategorikan tdk otopsi. Nah kno dulu jg gak suarakan itu. Kalau mereka serempak suarakan itu dari dulu, pak edi mustahil bisa menghalangi semua organ anaknya dibelek mah. Aneh gak tu knp menyuarakan itunya skrg dan netijen kek kita gak dikasih cerita tanpa dokumentasinya.",0
2023-10-11T20:15:16Z,@oogle.engine,"Kasusnya gak rumit, hanya saja dramanya yg rumit. Jes sering search racun sianida. Sering nonton pembunuhan with sianida. Why klu tak adanya niatan permisah ? Bahas2 otopsi apa berguna lagi setelah mayat melebur ? Wajar jg sih bokapnya gak mau dibuka lg krn mau dibuka pakai apa ? Otopsi yg udah tinggal tulang belulang ? Case paling aneh just my version &quot;natural death&quot; Magh kronis ? Kopi 20ml bisa buat metong penderita magh kronis ? Mustahil si mir gak tau dia punya magh jika emg itu spekulasinya. Sblm ke kronis you2 semua pasti sering sakit lambung dulu, pasti ke dr kan buat dapatin obatnya kalau emang ada si sakitnya ini. Apa ada riwayat kesehatannya ? Apalagi itu kopi juga kesukaan si mir jd dia tau rasa dan baunya serta berarti selama ini gak bahaya tu kopi. What the hell kopi 20ml buat metong ? Itu dari 2 menit doang minum si mir langsung teriak panas dan jatuh. Warga konoha mikir kagak kopi tanpa tambahan zat aneh dlm 1 cup full aja butuh waktu agak lama buat lambung tu makin asam. Natural death kalau dlm sehari tu dia minum 5-10 gelas  kopi susu 500ml dlm sehari. Kalau black coffe no ice no milk mungkin 2-3 gelas udah strong bener tu kafeinnya utk yg kronisan. Itu 20ml doang loh woy, 1/25 gelas doang dlm hari itu. Pasti ada zat lain itu. Disisi lain yg paling ketakutan sampai ogah nyicip tu kopi sedikitpun ya emg si jes the only one. Padahal cuma nyuruh icip gak nyuruh minum segelas. Pertanda she doesnt care with her friend. No expresion, bahkan gak kepo sm sekali dgn pernyataan hani yg udah icip baunya aneh dan pahit. Teman normal pasti kepo ikut icip juga walau cuma sedikit.",0
2023-10-11T17:47:55Z,@alassan49,"Maaf Jesica? Setelah aku lihat videonya saat di cafe bukannya pakek jam tangan di tangan kiri dan tangan kanan pakek gelang tangan yang warnanya hitam. Itu video jelas banget kalau Jesica pakek jam tangan , lihat aja pas video saat jesica kolaps pas katanya Jesica garuk&quot;. Kok beda sama video yang katanya Jesica naroh racun itu bukannya nggak ada jam tangan. Kok beda coba cek aja... Maaf kalau ada salah kata🙏🙏🙏",0
2023-10-11T17:45:00Z,@user-ms4on6pi5j,Bapak itu yg sebelah kiri dr. Djaja beliau itu ga tau<br>Banyak kurang taunya tapi kok bisa seyakin itu 😂,0
2023-10-11T17:44:27Z,@MommyRara27,"Prnh dnger in video kak Nadia Omara ada kasus udh belasan thn,nma korban ny alonzo brooks yg d temukan tlh meninggal..<br>krna kasus ny gk ke ungkap2.<br>NETFLIX akhir ny turun tangan.<br><br>Jd FBI menyelidiki ulang semua brng bukti ny, akhirnya kasus ny pada 2021 brhsil di buka kmbli dan di nyatakan sbg kasus pembunuhan krna pd dsr ny kota yg d dtng in oleh alonzo pd mlm itu adalah kota Rasis.<br><br><br>Harapan ny semoga kasus Ini pun bisa d buka kmbli.krna dlu ny Sambo CS yg menangani kasus ini.jd khawatir semua di manipulasi keq kasus yg kmrin2.",0
2023-10-11T17:42:07Z,@d.o.kfamilyofficial3218,Kenapa yg pro dan kontra tidak pernah di pertemukan ?  Jika benar ada otopsi kenapa sampai detik ini dokter yang melakukan otopsi dan menemukan sianida  tersebut belum angkat suara ? <br>Bagaimana bisa 9 cctv tapi yg publik lihat hanya 3 ? <br>Kenapa masih ada cctv lain yg di pegang ayah Mirna dan hanya beliau sendiri yg menyimpannya bahkan bukti tersebut tidak pernah menjadi pertimbangan hakim ? Mohon maaf untuk yg terhormat bapak dari almarhum Mirna tetapi dengan menyembunyikan bukti2 seperti cctv bukan kah anda sudah terjerat pasal ? Atau yg di sebut menghalang halangi proses untuk menggali kebenaran?  Mengapa dengan semua kejanggalan ini ada tersangka yg sudah di tetapkan 20 THN dan sudah di jalani 7 tahun.  Mohon maaf mungkin bapak2 yg terhormat bisa menggelabui publik pada masa 2016. Tapi sorry to say skg kita yg dulu tidak tau apa2 tentang itu sudah mulai bisa melihat dan menilah melalui seluruh data rekam jejak jadi saya rasa ini sudah semakin jelas.,0
2023-10-11T17:42:06Z,@JerriRGenongga-wg5fs,Fakta itu netral <br><br>Fakta bahwa Mirna meninggal karena minum kopi itu bersifat NETRAL<br><br>Fakta bahwa jesika tiba lebih awal itu juga NETRAL <br><br>Fakta yg meskipun netral tapi perlu di perdalam adalah <br>&quot;YAKIN PELAKUNYA CUMA SATU ORG&quot;<br><br>Udah gw kabur dulu🏃‍♂️🏃‍♂️🏃‍♂️,0
2023-10-11T17:40:11Z,@andrianto1913,Banyak kejanggalan kasus ini,0
2023-10-11T17:39:43Z,@sedubunfany,Keren banget... tks ya... semoga kebenaran segera terungkap... yg salah   di hukum dan yang benar dibebaskan... <br>Tks... salam satu hati untuk Indonesia,2
2023-10-11T17:39:08Z,@user-ue6ge3vz4m,"Mudah2an cpt settle, n kedepannya hukum di Indonesia lebih baik lg❤",0
2023-10-11T17:38:29Z,@user-gs5te7pv4z,Haruss nya mbak Nana yang tanya2 soal begini,0
2023-10-11T17:37:58Z,@devi_firdaus,"Kan saat itu ada ahli CCTV, bapak Sambo cs<br><br>Oh ya, gak jelas tuh pembahasan dari masing² nara sumber karena waktunya sempit. Malah nambah pusing aja nih TV One",0
2023-10-11T17:36:36Z,@NurSetyo-fo6ey,G ada sianida........aduhhhh,0
2023-10-11T17:35:06Z,@user-mc6cg9cm4i,Kmn za skrg Roy Suryo kasian tuh org udh g ada yg nganggep...,0
2023-10-11T17:35:05Z,@romansari,"Tidak ada saksi mata(cctv asli),tidak ada otopsi, dari mana tau korban pembunuhan? dari mana tau si &quot;j&quot; pelaku? Untuk apa si j di hukum. Kuhp pasal sekian&quot; negara mempasilitasi(kompensasi) korban/keluarga korban&quot;  gile........udah trlajur bikin laporan lagi. kalo pengajuan gua di tolak mk, gua rugi total+ dapet ancaman dari si j. Mafia.....",0
2023-10-11T17:32:14Z,@PawonOmahWetan,"Bebaskan saja lah. Gitu aja repot. Gak salah tu jesicca. <br><br>Serba manipulasi, cctv , autopsi katanya. Pak sambo saja di duga memanipulasi, rekam jejaknya jelas sampai dihukum seumur hidup.",0
2023-10-11T17:28:34Z,@abiyyu1905,"roy suryo ngapain sih, mending balikin panci sono",0
2023-10-11T17:27:26Z,@user-ms4on6pi5j,Lupakan dulu soal tagar justice for jessica<br>Semoga kasus ini beneran dibuka lagi<br>Semoga kebenarannya terungkap,0
2023-10-11T17:28:18Z,@user-ms4on6pi5j,Sebenernya ini bukan untuk jessica aja<br>Tapi untuk hukum kedepan<br><br><br>Kalau terjadi kasus yg sama masa begini mulu hasilnya,0
2023-10-11T17:25:42Z,@cokhendra2583,unfaedah banget tu cafe naruh posisi cctv hanya buat memantau daun saja. angelnya hanya untuk daun,0
2023-10-11T17:24:44Z,@faisalrifqi8762,Apa kabar Sambo,0
2023-10-11T17:22:39Z,@deamonique7933,"Bapaknya mirna banyakan koar2 sih, jesika hrsnya ngajarin meditasi ke bapaknya mirna biar bisa tenang. Jd banyak yg panik kan krn kelakuan bapaknya 😅😅😅",0
2023-10-11T17:15:02Z,@devhyanita4858,"Keren emang, Ga kaleng kaleng Dr Djaja selalu logis dan apa adanya.",0
2023-10-11T17:14:56Z,@sucisetiawati6483,Roy pulang aja lu Roy lu ahli kubur bukan ahli saksi,0
2023-10-11T17:14:11Z,@putrafase,"<a href=""https://www.youtube.com/watch?v=alOOanmcVVc&amp;t=1350"">22:30</a> ini kenapa kok jadi beda dgn persidanan dulu 😢 apa faktor usia.<br><a href=""https://www.youtube.com/watch?v=alOOanmcVVc&amp;t=1739"">28:59</a> sumpah pak mending lu ijin pulang saja pernyataan lu semua beda dengan yang terjadi di th 2016 😂<br><a href=""https://www.youtube.com/watch?v=alOOanmcVVc&amp;t=1906"">31:46</a> ini apalagi astaga 😂😂😂<br>Direktur eksekutif lembaga kajian strategis kepolisian indonesia 😅😅😅 kok begini.",0
2023-10-11T17:12:37Z,@user-ck9ie6xu2p,"YAELA, MAU BENER ATAU GAK, GAK NGARUH BUAT HIDUP GW. MASIH BANYAK MASALAH BANGSA INI YANG MELIBATKAN HAJAT HIDUP ORANG BANYAK. GAK PENTING KASUSNYA",0
2023-10-11T17:11:45Z,@LudVeiN,"kalau memang benar kenapa harus takut dibuka kembali kasus nya? berani karena benar, takut karena salah . sesimple itu.",0
2023-10-11T17:11:08Z,@romondoteguh839,inti nya kenapa celana di buang... yang liat sambo nembak jusua juga tidak ada yang melihat tidak ada yang ngaku... kenapa nggak bebaskan sambo aja sekalian...,0
2023-10-11T17:10:35Z,@user-ms4on6pi5j,"<a href=""https://www.youtube.com/watch?v=alOOanmcVVc&amp;t=1840"">30:40</a> Kelalaian Jaksa<br><br><br>Kok aneh banget sihhhh",0
2023-10-11T17:09:46Z,@andifebryanto2680,"Kalo hakim, ma dll misal di suap gitu yaa, bisa kali dibuka lagi, dipertanyakan kredibilitas nya 😅yakaan yaaaa, colek KPK dong",0
2023-10-11T17:08:19Z,@Bekaspemainfutsal24,"Undanglah Prof eddy ,prof made gelgel biar makin jelas semua",0
2023-10-11T17:08:16Z,@user-ms4on6pi5j,Kebetulan aja naruh2 tas di depan Pak<br>Kan suka2 juga <br>Namanya juga gabut temennya belum dateng,0
2023-10-11T17:07:39Z,@putrafase,Sebelum lu dengerin si roy ngeyel mending lu baca jejak digital dia 😂 sebagian kontroversi tertulis di wikipedia.,0
2023-10-11T17:06:19Z,@fatikanafiola8715,Muter2 ngomongin cctv. Capek bat,0
2023-10-11T17:06:12Z,@aryputra6243,Ternyata apa apa yg bermasalah di polri.seowrti penjelasan dr Jaja mayat dibawa ke polri bukan ke rscm.itu berarti ada yg tidak beres ditubuh polri saat kasus jessica.saya yakin hakim jaksa Roy Suryo di kasus ini kemungkinan disuap atau ditekan polri.gimana mau beres hukum di Ina sementara penegak keadilan aja tidak bisa dipercaya.,0
2023-10-11T17:02:44Z,@skyfall9056,"orang yg mati, tapi gelas yg di outopsi",1
2023-10-11T17:01:48Z,@dbdb626,"Salut dan Hormat untuk Dr.Djaya penjelasan yg sangat jelas, saya percaya dokter jujur dan rela mempertaruhkan nama baiknya dan keselamatannya untuk menyatakan opini ini, semoga dokter sehat selalu beserta keluarga. Amin.",35
2023-10-12T13:14:21Z,@vianovani5410,"Dulu beliau di hujat dokter ngawur ngaco,,,di bayar pk otto,,,padahal beliau bicara jujur",0
2023-11-16T16:43:54Z,@novaherizal8124,"Bener,,jakasa pun menekan dia di dlm persidangan",0
2023-10-11T17:00:28Z,@antonkurnia9891,Liat dari sini saya yakin mirna meninggal karna takdir dari yg maha kuasa...,0
2023-10-11T17:00:17Z,@studentsucks,Mau liat tp males ada Roy Suryo,0
2023-10-11T16:59:27Z,@muhlisinaja3736,Roy itu ternyata bodoh sekali,0
2023-10-11T16:58:42Z,@yosieardila3323,Bismillah yok bisa yokkk naek lg kasus ini,0
2023-10-11T16:57:32Z,@bspofficial2020,Hallo netflix,0
2023-10-11T16:56:49Z,@puspa2404,Makin keliatan byk hal2 yg ditutupi. Dan byk kejanggalan memang. Semoga segera terungkap kebenarannya,5
2023-10-11T16:56:07Z,@KurniaElite,"Pembawa acaranya ngak profesional dan ngak sopan, sering banget memotong pembicaraan, jadilah pendengar jangan terburu2 bertanya atas jawaban yang belum kelar",0
2023-10-11T16:54:04Z,@mutiarakhairunnisa8419,bknnya tgn kiri J itu pake jam tgn ya?,0
2023-10-11T16:53:53Z,@gomeskhalid3353,"Sah meyakinkan sebelah mana bapak,pengen ketawa aku hukum peradilan indonesia",0
2023-10-11T16:53:26Z,@ivonkidid865,Hadeh klu tangan bergerak gerak tidak harus di bilang gapain tangan bergerak sedagkan anda sendiri klu bicara kenapa juga tangan nya harus bergerak2 apa bisa bicara tanpa harus tangan nya bergerak😂,0
2023-10-11T16:52:45Z,@YosephIyeek-hj1fl,Kalau pun kenyataan nya dia memang pelakunya tetap jangan menghukum seseorang bila tidak terbukti bersalah.,1
2023-10-11T16:52:27Z,@Jeda5479,"Kl dr penjelasan Dr Djaja, begitu tidak dilakukan otopsi, berarti tidak dapat disimpulkan penyebab kematian. Begitu tidak bisa disimpulkan penyebab kematian berarti kasus tidak bisa begitu saja dikategorikan pembunuhan. Begitu itu bukan termasuk kasus pembunuhan, maka tidak ada tertuduh sbg pembunuh. Begitu tidak ada tertuduh pembunuh, maka Jessica Wongso tidak bisa dituduh sebagai pembunuh.<br>Jessica harus bebas sampai ada petunjuk yg jelas dan meyakinkan kl dia pelaku penghilangan nyawa Mirna.",0
2023-10-11T16:52:09Z,@babyassassin1322,Edi kowah kowoh 😂,0
2023-10-11T16:51:10Z,@korbanrondo,No autopsi no case. Simple sebenernya.. kalo mau dilanjut kehukum..,0
2023-10-11T16:49:43Z,@rasyaaurani3290,bunuh orang klo g ada bukti langsung aman dong berarti 😂😂😂,0
2023-10-11T16:49:41Z,@echahermossa7780,Dokter ahlinya langsung ngomong lo,0
2023-10-11T16:48:30Z,@echahermossa7780,Dokter jaya,0
2023-10-11T16:48:16Z,@Mo_adja,Ayo tegakkan dan ungkap keadilan  di hukum negeri ini,27
2023-10-11T16:48:08Z,@isteriandriyani5185,Yahhh mana duitnya udah abis yg kemaren eh kasusnya heboh lagi gara2 netflix😂 😂😂😂,0
2023-10-11T16:47:14Z,@rosyidhanafi7751,Pertanyaan saya. Di kopinya ada sianida tidak? Ada. Di lambungnya ada sianida tidak? Ada. Brati kita sepakat bahwa Mirna meninggal karena sianida. Oke👍,0
2023-10-11T16:46:46Z,@amelwulan3290,Kompolnas hanya ngang ngeng mgong,0
2023-10-11T16:46:21Z,@abahharupat6059,Roy ada ada aja ah,0
2023-10-11T16:46:19Z,@vanvannnnn,"kesel ngomong cctv cctv mulu , ga ada hasil otopsi mah ga valid ! harus nya keluarga persilahkan otopsi jd clear. kesel sendiri😌",0
2023-10-11T16:46:17Z,@amelwulan3290,Ada ketakutan ayahnya mirna melakukan otopsi....ya jelas lah 😅😅😅 dia yg bikin cerita,0
2023-10-11T16:45:07Z,@ranimutiaranii4108,bobrok nya penegak hukum di indonesia,0
2023-10-11T16:44:09Z,@indrawati2626,"orang&quot; yang jujur terlihat  jelas, dari wajahnya, perkataannya",2
2023-10-11T16:43:19Z,@Adiel_yusuf,Sebenernya ini bukan soal pelaku atau bukan saja tapi lebih kepada perihal hukum yang bisa menjerat siapapun hanya dengan bukti yang masih abu abu. bisa jadi jesica tersangka tapi dari bukti bukti di persidangan yang masih penuh keraguan bikin kita trust issue gimana cara hukum bermain...,4
2023-10-11T16:43:03Z,@irenebudayawati3317,Kami yg melek hukum jadi bingung ni. Ilmu pengetahuan jadi tdk ada gunanya lagi.,0
2023-10-11T16:42:19Z,@amelwulan3290,Kompolnas ; gambar apa ini saya gk jelas 😅😅😅😅,0
2023-10-11T16:42:03Z,@nurainidjulisa6004,"menurut kata bapak humas MA RI , bahwa hakim mempertimbangkan 2 hal yaitu Alat bukti dan keyakinan , berarti sekian banyak ahli blm bisa benar2 menyakinkan hakim",0
2023-10-11T16:42:01Z,@eddhisutarto5335,Kenapa Roy itu ngotot ya,0
2023-10-11T16:40:38Z,@mugisurvival7139,"Jejak digital tidak pernah berubah, kalau orang berbohong pasti perbeda setiap kata²nya, yg jujur akan selalu konsisten dalam berbicara",27
2023-10-11T16:40:15Z,@isteriandriyani5185,Salah satu polisi yg nanganin kasus udah kena noh karmanya 😅 tinggal tunggu aja buat yg lain😂,0
2023-10-11T16:39:16Z,@bukabeta2528,Pernyataan jesica ini dapat dijadikan bukti laporan pidana terhadap edi darmawan salihin. krn dia ini sudah sengaja memfitnah dgn arogannya pa otto dan pihak2 lain. dia harus dibui biar tau rasa dibui itu.,0
2023-10-11T16:39:12Z,@adhydelthy3002,Dewa Panci tidak usah kasih komentar lah...basi dan sumir..,0
2023-10-11T16:37:47Z,@fikridado3234,"Terkesan hukum bisa di otak atik, dan di lihat dunia pula.. udah bener bilang bener salah biar salah jangan di bener2in dan di salah2in",4
2023-10-11T16:36:28Z,@jokoprasetyo6007,Yg mengatakan reza menerima uang itu ya salah 1 nya tvone,0
2023-10-11T16:36:13Z,@defleppard8039,"🎉 Kesimpulan (Edi melarang OTOPSI Mayat Mirna):<br>1. Racun bukan Sianida namun Senyawa lain (no-otopsi).<br>2. Hani itu Pelaku menaruh Senyawa (berefek ke PENYAKIT MIRNA). Komplotan Asuransi: Edi, Hani, Arief, Rangga.",0
